simulation, day, sickPercentage, border_red_cnt, border_green_cnt, total_nodecnt=45,Psick= 0.5,Edgecnt= 52
29,11,0.7111111,3,2
29,12,0.7777778,2,0
29,13,0.8,0,0
29,14,0.8,0,0
29,15,0.8,0,0
29,16,0.8,0,0
29,17,0.8,0,0
29,18,0.8,0,0
30,0,0.02222222,1,2
30,1,0.04444445,2,2
30,2,0.08888889,2,4
30,3,0.1333333,4,4
30,4,0.1777778,4,6
30,5,0.2444444,4,5
30,6,0.3111111,4,6
30,7,0.4444444,4,6
30,8,0.5333334,4,5
30,9,0.6,3,3
30,10,0.6666667,3,2
30,11,0.7111111,1,2
30,12,0.7111111,1,2
30,13,0.7333333,1,2
30,14,0.7555556,1,0
30,15,0.7555556,1,0
30,16,0.8,0,0
30,17,0.8,0,0
30,18,0.8,0,0
31,0,0.02222222,1,2
31,1,0.06666667,2,3
31,2,0.06666667,2,3
31,3,0.06666667,2,3
31,4,0.1111111,3,4
31,5,0.2222222,4,7
31,6,0.2888889,6,9
31,7,0.4444444,8,8
31,8,0.5777778,5,5
31,9,0.6888889,4,3
31,10,0.7555556,1,0
31,11,0.7555556,1,0
31,12,0.7777778,1,0
31,13,0.8,0,0
31,14,0.8,0,0
31,15,0.8,0,0
31,16,0.8,0,0
31,17,0.8,0,0
31,18,0.8,0,0
32,0,0.02222222,1,2
32,1,0.04444445,2,3
32,2,0.08888889,3,5
32,3,0.1777778,4,8
32,4,0.3333333,7,10
32,5,0.5333334,9,6
32,6,0.7111111,4,1
32,7,0.7777778,1,0
32,8,0.7777778,1,0
32,9,0.8,0,0
32,10,0.8,0,0
32,11,0.8,0,0
32,12,0.8,0,0
32,13,0.8,0,0
32,14,0.8,0,0
32,15,0.8,0,0
32,16,0.8,0,0
32,17,0.8,0,0
32,18,0.8,0,0
33,0,0.02222222,1,2
33,1,0.04444445,2,3
33,2,0.08888889,3,5
33,3,0.1333333,4,5
33,4,0.2222222,5,5
33,5,0.3111111,4,7
33,6,0.4222222,5,6
33,7,0.4888889,3,6
33,8,0.6222222,4,4
33,9,0.7333333,2,0
33,10,0.7555556,2,0
33,11,0.7777778,0,0
33,12,0.7777778,0,0
33,13,0.8,0,0
33,14,0.8,0,0
33,15,0.8,0,0
33,16,0.8,0,0
33,17,0.8,0,0
33,18,0.8,0,0
34,0,0.02222222,1,2
34,1,0.02222222,1,2
34,2,0.04444445,2,2
34,3,0.06666667,2,3
34,4,0.08888889,3,3
34,5,0.08888889,3,3
34,6,0.1111111,3,6
34,7,0.1777778,5,12
34,8,0.3555556,8,10
34,9,0.5333334,7,5
34,10,0.7333333,4,2
34,11,0.7555556,3,2
34,12,0.8,0,0
34,13,0.8,0,0
34,14,0.8,0,0
34,15,0.8,0,0
34,16,0.8,0,0
34,17,0.8,0,0
34,18,0.8,0,0
35,0,0.02222222,1,2
35,1,0.02222222,1,2
35,2,0.04444445,2,2
35,3,0.06666667,2,3
35,4,0.1111111,3,5
35,5,0.2,5,10
35,6,0.3111111,7,10
35,7,0.5111111,6,7
35,8,0.6,7,4
35,9,0.7555556,1,0
35,10,0.7555556,1,0
35,11,0.7777778,0,0
35,12,0.8,0,0
35,13,0.8,0,0
35,14,0.8,0,0
35,15,0.8,0,0
35,16,0.8,0,0
35,17,0.8,0,0
35,18,0.8,0,0
36,0,0.02222222,1,2
